sample_name,x,y,z,r,g,b
F1S4_160218_032_C01,-1.3414422,-3.1383643,-0.003810735,0.3169031586903167,0.3125572664741326,1.0
F1S4_160218_032_D01,-0.48839873,0.55356574,-5.5572295,1.0,0.4830966758414831,0.11485021243592852
F1S4_160218_032_F01,-1.1485438,-3.4895487,0.9308627,0.143502626786787,0.2633268666155584,1.0
F1S4_160218_032_G01,0.3593975,2.8477893,-4.3213863,1.0,0.4632893908800042,0.32263441783569236
F1S4_160218_033_A01,-1.2600018,0.14921038,-1.8535024,1.0,0.4830966758414831,0.11485021243592852
F1S4_160218_033_B01,-0.53856057,0.514779,-5.5251055,1.0,0.3373796031870022,0.3326952827850527
F1S4_160218_033_C01,-1.2910402,-1.5006421,-1.4540113,1.0,0.4830966758414831,0.11485021243592852
F1S4_160218_033_D01,-0.94719785,-0.35421705,-4.240539,1.0,0.4830966758414831,0.11485021243592852
F1S4_160218_033_E01,-5.16305,-1.4682561,3.9035802,1.0,0.3509026711328408,0.40303775439855516
F1S4_160218_034_B01,0.43659654,2.9208443,-4.884558,1.0,0.18265072867954016,0.41425121641367113
F1S4_160218_034_C01,-0.09315091,1.9145592,-4.510992,0.3619532524221061,0.21750098714953908,1.0
F1S4_160218_034_E01,0.059735868,1.6374828,-3.8825,0.20365394229135414,0.23002135443414495,1.0
F1S4_160218_034_H01,-5.2125154,-1.5104848,3.9416916,0.41333258828085595,1.0,0.28123283104890284
F1S4_160218_035_B01,-5.2143807,-1.4723672,3.9433339,0.143502626786787,0.2633268666155584,1.0
F1S4_160218_035_C01,-0.4248052,1.4173193,-3.1292799,0.35092257965898854,0.17045809644214782,1.0
F1S4_160218_035_D01,0.25250176,2.6756127,-4.203324,1.0,0.4632893908800042,0.32263441783569236
F1S4_160218_035_E01,-0.4748236,0.97024524,-3.5120666,0.3619532524221061,0.21750098714953908,1.0
F1S4_160218_035_F01,0.028160203,1.4197932,-3.59082,1.0,0.18265072867954016,0.41425121641367113
F1S4_160218_035_G01,-0.92667633,-0.27286324,-4.283996,0.3960849831639399,0.1653365223938808,1.0
F1S4_160218_036_A01,-0.5600537,0.9401797,-3.3869824,1.0,0.4632893908800042,0.32263441783569236
F1S4_160218_036_D01,0.16199401,0.08282729,-2.1698425,0.143502626786787,0.2633268666155584,1.0
F1S4_160218_036_F01,-0.6764543,-0.1897391,-0.76695967,1.0,0.24314639860041562,0.2796108519607472
F1S4_160218_036_G01,0.06058618,2.1920583,-4.9771733,0.38157323641473184,0.3184396497290939,1.0
F1S4_160218_037_A01,-5.904406,-1.5530742,4.256548,0.41333258828085595,1.0,0.28123283104890284
F1S4_160218_037_B01,-1.2924725,-1.6412212,-1.562683,1.0,0.4830966758414831,0.11485021243592852
F1S4_160218_037_E01,-0.36647165,1.2479157,-3.6591575,0.3960849831639399,0.1653365223938808,1.0
F1S4_160218_037_F01,0.28404397,0.78639394,-2.3902228,0.3169031586903167,0.3125572664741326,1.0
F1S4_160218_037_G01,-0.26214626,1.9728903,-3.2585115,1.0,0.4632893908800042,0.32263441783569236
F1S4_160218_037_H01,-0.37428176,0.88408464,-5.6308165,1.0,0.3373796031870022,0.3326952827850527
F1S4_160218_038_A01,-5.4650702,-1.5130064,4.0869403,0.41333258828085595,1.0,0.28123283104890284
F1S4_160218_038_B01,-0.07226788,1.5806978,-3.9357846,1.0,0.37200392402708427,0.32165622223175194
F1S4_160218_038_C01,-1.2044787,-1.8785976,1.5982257,1.0,0.3509026711328408,0.40303775439855516
F1S4_160218_038_D01,-0.48268476,1.0972376,-3.5262077,0.5,0.5,0.5
F1S4_160218_038_F01,-0.90776753,-0.21857013,-4.353906,1.0,0.1427311340244346,0.3642226492586331
F1S4_160218_038_G01,-0.7186168,0.25905728,-5.1299133,0.3960849831639399,0.1653365223938808,1.0
F1S4_160218_039_A01,-5.3027887,-1.4700419,4.013625,0.41333258828085595,1.0,0.28123283104890284
F1S4_160218_039_B01,0.09582969,0.07538112,-2.3184345,0.3153696884766596,0.48215005246984477,1.0
F1S4_160218_039_C01,-0.28592223,-0.0148436595,-2.0434444,0.5,0.5,0.5
F1S4_160218_039_E01,-1.1622254,-0.57594424,-2.137391,1.0,0.4830966758414831,0.11485021243592852
F1S4_160218_039_F01,0.050845943,0.030289693,-2.3981197,0.3752994204082968,0.30503819657948156,1.0
F1S4_160218_039_G01,-1.0955906,-0.9718083,-3.7646487,1.0,0.4632893908800042,0.32263441783569236
F1S4_160218_040_A01,-5.990506,-1.5565298,4.3007784,0.41333258828085595,1.0,0.28123283104890284
F1S4_160218_040_B01,0.36481807,2.7100725,-5.2760468,1.0,0.30389891222492366,0.24944590880211345
F1S4_160218_040_C01,-1.1046082,-0.51767737,-1.5343494,1.0,0.4830966758414831,0.11485021243592852
F1S4_160218_040_D01,-5.1049237,-1.4429166,3.8318546,1.0,0.3373796031870022,0.3326952827850527
F1S4_160218_040_E01,-0.5315358,0.5244678,-5.547292,1.0,0.4830966758414831,0.11485021243592852
F1S4_160218_040_F01,-0.5251053,0.7854633,-3.2965715,1.0,0.24314639860041562,0.2796108519607472
F1S4_160218_041_D01,0.46675876,2.8597705,-5.1858683,1.0,0.11533126491095849,0.18552008485746108
F1S4_160218_041_E01,-5.2570205,-1.4862078,3.973027,0.5,0.5,0.5
F1S4_160218_041_H01,-5.363714,-1.5026586,4.042343,0.41333258828085595,1.0,0.28123283104890284
F1S4_160218_042_D01,-0.51583886,0.5658561,-5.5885243,1.0,0.3373796031870022,0.3326952827850527
F1S4_160218_042_G01,-0.00024389203,-0.11712149,-2.5626905,0.3752994204082968,0.30503819657948156,1.0
F1S4_160218_042_H01,-5.2857447,-1.3684556,4.116607,0.41333258828085595,1.0,0.28123283104890284
F1S4_160218_043_B01,-5.129586,-1.464816,3.8754551,0.5,0.5,0.5
F1S4_160218_043_E01,-0.20722039,1.7954246,-3.501089,0.20184020243018944,0.42412570409940353,1.0
F1S4_160218_043_F01,-1.0203983,-3.57781,1.1748213,0.143502626786787,0.2633268666155584,1.0
F1S4_160218_043_G01,-0.68221813,-0.59361583,-1.5759603,1.0,0.3509026711328408,0.40303775439855516
F1S4_160218_044_B01,-0.42276844,1.3535851,-4.2359495,1.0,0.4830966758414831,0.11485021243592852
F1S4_160218_044_C01,-1.0197039,-0.37521496,-2.133385,1.0,0.4830966758414831,0.11485021243592852
F1S4_160218_044_D01,-0.53224987,0.8957216,-3.7340355,1.0,0.30389891222492366,0.24944590880211345
F1S4_160218_044_E01,-5.1404166,-1.4591907,3.879692,0.5,0.5,0.5
F1S4_160218_044_G01,-1.3812826,-1.4196217,-1.8097258,1.0,0.37200392402708427,0.32165622223175194
F1S4_160218_044_H01,-2.2214217,-3.7369387,4.8536253,0.28276695447006667,1.0,0.433867236810063
F1S4_160317_001_A01,0.13511193,2.215736,-2.4003477,1.0,0.15802967952538838,0.20075449686377198
F1S4_160317_001_B01,-0.9030323,0.048748717,0.45311594,0.20184020243018944,0.42412570409940353,1.0
F1S4_160317_001_E01,0.30760255,2.3522203,-2.5241382,0.33386238417064407,0.27271270399160585,1.0
F1S4_160317_001_F01,0.18534045,2.086092,-1.8047554,1.0,0.15353644527172117,0.49043768511184704
F1S4_160317_001_G01,0.46685088,2.8126223,-3.1181428,1.0,0.15802967952538838,0.20075449686377198
F1S4_160317_001_H01,-2.1007717,-3.8027127,4.8438272,0.28276695447006667,1.0,0.433867236810063
F1S4_160317_002_A01,0.39814526,2.9490893,-4.354124,1.0,0.18265072867954016,0.41425121641367113
F1S4_160317_002_B01,2.560095,-1.3421375,0.2580207,0.25303731561543935,0.19215328395893494,1.0
F1S4_160317_002_C01,0.2882883,2.4925792,-2.742011,1.0,0.15802967952538838,0.20075449686377198
F1S4_160317_002_E01,0.019823506,2.3607156,-3.2525659,1.0,0.18265072867954016,0.41425121641367113
F1S4_160317_002_F01,0.044243217,2.2604215,-3.122692,1.0,0.15802967952538838,0.20075449686377198
F1S4_160317_003_B01,0.81054145,1.4762597,-0.14955331,0.4885595847922287,0.17025513189651434,1.0
F1S4_160317_003_C01,-1.2470822,-3.1096215,1.7591635,0.3992195575385008,0.38365307436450735,1.0
F1S4_160317_003_D01,-0.34758914,1.6832088,-3.48916,1.0,0.27544609383891744,0.2886519749131465
F1S4_160317_003_F01,0.20404378,2.3065693,-2.3763256,1.0,0.15802967952538838,0.20075449686377198
F1S4_160317_003_G01,0.20429672,1.66168,1.057806,1.0,0.32223126390703194,0.4481309303448203
F1S4_160317_011_A01,0.39856046,2.8946142,-4.5606585,1.0,0.3188378421543415,0.13677091117162013
F1S4_160317_011_B01,-5.3895726,-1.5067155,4.0139265,0.5,0.5,0.5
F1S4_160317_011_C01,0.12172413,2.628471,-3.0589468,1.0,0.18265072867954016,0.41425121641367113
F1S4_160317_011_D01,-0.32935667,0.06460133,-1.8948554,1.0,0.25572832279875246,0.4760063190392225
F1S4_160317_011_E01,-0.32290366,1.0256734,-5.952301,1.0,0.15802967952538838,0.20075449686377198
F1S4_160317_011_F01,0.004992023,2.0967495,-4.192803,1.0,0.4540888664151993,0.35535316272574646
F1S4_160317_011_G01,1.4144572,-1.4341438,2.1501288,0.20184020243018944,0.42412570409940353,1.0
F1S4_160317_011_H01,-2.1743758,-3.587644,4.718835,0.28276695447006667,1.0,0.433867236810063
F1S4_160526_030_A01,-0.9090708,-0.4219724,-3.4442039,1.0,0.18265072867954016,0.41425121641367113
F1S4_160526_030_B01,2.914848,-0.7632641,-0.33887893,0.38157323641473184,0.3184396497290939,1.0
F1S4_160526_030_C01,0.33193135,2.7727227,-4.7159925,1.0,0.18265072867954016,0.41425121641367113
F1S4_160526_030_D01,-1.2376791,-1.266366,-2.8672895,1.0,0.27544609383891744,0.2886519749131465
F1S4_160526_030_E01,1.7780845,-1.27125,2.2534401,0.20184020243018944,0.42412570409940353,1.0
F1S4_160526_030_F01,-0.060288582,1.9510188,-4.5024514,1.0,0.2475480494177849,0.1934734680438878
F1S4_160526_030_G01,-0.5694488,1.3031585,-2.4232686,1.0,0.18265072867954016,0.41425121641367113
F1S4_160526_030_H01,-2.149228,-3.6350522,4.6406336,0.28276695447006667,1.0,0.433867236810063
F1S4_160526_072_B01,-0.18318218,0.98833454,-0.06703593,1.0,0.18265072867954016,0.41425121641367113
F1S4_160526_072_C01,-0.19266033,1.2685963,-1.9699637,1.0,0.4632893908800042,0.32263441783569236
F1S4_160526_072_D01,-1.3269938,-1.4762741,1.5210006,1.0,0.4632893908800042,0.32263441783569236
F1S4_160526_072_E01,-0.25536898,1.1253662,-6.08473,1.0,0.11533126491095849,0.18552008485746108
F1S4_160526_072_F01,-1.2288246,-1.157665,0.8078769,1.0,0.4632893908800042,0.32263441783569236
F1S4_160526_072_G01,-0.63559127,-0.1424759,-1.9070196,1.0,0.18265072867954016,0.41425121641367113
F1S4_160526_072_H01,-1.4616878,-2.183443,2.5572932,0.18064387085652425,1.0,0.2992979742094791
F1S4_160721_001_A01,-1.2915937,-2.9284308,2.2650857,0.3992195575385008,0.38365307436450735,1.0
F1S4_160721_001_B01,-1.1790326,-3.0782306,1.6695292,0.1858997225243797,0.4525229710216009,1.0
F1S4_160721_001_C01,-1.0122921,-0.6349339,-4.133875,0.4509751858900062,0.16211762544093464,1.0
F1S4_160721_001_D01,-1.276026,-1.1028105,-2.4230769,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_001_E01,-1.1685026,-1.3353922,-2.2698202,0.24636535773767207,0.3687927528296858,1.0
F1S4_160721_001_F01,0.29965878,-0.33661112,-1.1895041,0.46845224494279614,0.49825934905230784,1.0
F1S4_160721_001_G01,-1.0666467,-2.6933186,1.6004342,0.3992195575385008,0.38365307436450735,1.0
F1S4_160721_001_H01,-2.0941792,-3.6391227,4.7127433,0.28276695447006667,1.0,0.433867236810063
F1S4_160721_002_D01,-0.96575963,-0.43081516,-4.0937114,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_002_F01,0.22804186,2.2290785,-4.7889986,0.18601323565749014,0.32257276054900796,1.0
F1S4_160721_002_G01,-0.35237673,0.9218194,-5.9947777,0.46845224494279614,0.49825934905230784,1.0
F1S4_160721_003_A01,-0.47446176,0.9470585,-3.881634,1.0,0.25572832279875246,0.4760063190392225
F1S4_160721_003_B01,-0.5010753,1.0926867,-3.6111233,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_003_C01,-0.6316853,-0.070380814,-2.2554698,1.0,0.25572832279875246,0.4760063190392225
F1S4_160721_003_D01,-0.21389478,1.791961,-4.2137113,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_003_F01,-0.9447715,-0.5140166,-4.2097006,0.402092144478307,0.30093117562096483,1.0
F1S4_160721_003_G01,0.19851793,2.2967448,-3.161346,0.25303731561543935,0.19215328395893494,1.0
F1S4_160721_004_B01,-0.62549716,0.40309775,-5.4397926,0.46845224494279614,0.49825934905230784,1.0
F1S4_160721_004_C01,-0.6294148,0.123009965,-3.7901013,0.46845224494279614,0.49825934905230784,1.0
F1S4_160721_004_D01,-0.30540603,1.6422818,-3.9717348,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_004_F01,-1.2686517,-2.3552954,0.88902026,0.3992195575385008,0.38365307436450735,1.0
F1S4_160721_005_A01,-1.1939517,-3.6730137,1.5804942,0.5,0.5,0.5
F1S4_160721_005_C01,0.37232852,2.8457758,-5.2051654,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_005_D01,-0.16689828,1.7804632,-4.587253,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_034_A01,-1.2641267,-1.8634084,-0.15162161,0.20184020243018944,0.42412570409940353,1.0
F1S4_160721_034_C01,-1.0457091,-0.3873229,-3.6994135,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_034_F01,-1.427503,-1.6152632,-0.6875703,0.18601323565749014,0.32257276054900796,1.0
F1S4_160721_034_G01,-0.9458327,-4.0139294,1.1747664,0.3752994204082968,0.30503819657948156,1.0
F1S4_160721_035_B01,-1.2285298,-1.3385074,0.33348703,0.20365394229135414,0.23002135443414495,1.0
F1S4_160721_035_C01,-1.0037752,-1.2378709,0.39821413,1.0,0.30389891222492366,0.24944590880211345
F1S4_160721_035_D01,-0.1742798,1.835353,-4.2679334,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_035_E01,-1.9757515,-2.8802457,1.6651993,0.3169031586903167,0.3125572664741326,1.0
F1S4_160721_035_F01,-1.2874584,-1.9584843,0.25907764,0.20365394229135414,0.23002135443414495,1.0
F1S4_160721_035_G01,-0.26812136,0.14513926,-1.7480494,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_036_A01,-0.7847382,-1.5157434,-0.06349471,1.0,0.37200392402708427,0.32165622223175194
F1S4_160721_036_B01,-1.1399351,-0.5276694,-3.3182979,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_036_C01,-1.249431,-1.8950453,0.58920497,1.0,0.4830966758414831,0.11485021243592852
F1S4_160721_036_D01,-1.1740496,-0.89127594,-2.1746914,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_036_E01,-0.8032389,0.67590225,-3.0192323,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_036_F01,-0.6431304,0.98062414,-3.4547837,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_036_G01,-1.3639265,-3.135538,0.7038385,0.3992195575385008,0.38365307436450735,1.0
F1S4_160721_037_A01,-1.2147259,-1.6856059,1.9004488,1.0,0.2892711929674898,0.13132775977937686
F1S4_160721_037_B01,-0.9464562,-1.3871154,-0.20916879,1.0,0.2892711929674898,0.13132775977937686
F1S4_160721_037_C01,-1.0225677,-1.2982792,2.1689897,1.0,0.4830966758414831,0.11485021243592852
F1S4_160721_037_E01,-1.169694,-3.9701867,1.7247114,0.20365394229135414,0.23002135443414495,1.0
F1S4_160721_037_F01,-1.3049228,-1.3691746,-0.8437963,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_037_G01,0.16448763,1.7609214,0.39148223,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_037_H01,-2.1129751,-3.6600575,4.725961,0.28276695447006667,1.0,0.433867236810063
F1S4_160721_038_A01,-1.0313848,-1.0781994,-0.9623446,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_038_D01,-0.47937837,0.19866307,-0.91456044,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_038_E01,-0.92632574,0.1844409,-2.3801463,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_038_F01,-0.72080654,0.608283,-4.120977,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_038_G01,-1.2766893,-3.0273602,2.1963506,0.20184020243018944,0.42412570409940353,1.0
F1S4_160721_039_A01,-0.8300619,-0.16450825,-1.7960722,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_039_B01,-1.1252897,-0.38024968,-0.65834075,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_039_C01,-1.0247009,-0.9376979,-0.23316614,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_039_D01,-1.0939206,-1.2636732,0.38446218,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_039_E01,-0.84268415,-1.061927,2.5332832,1.0,0.4830966758414831,0.11485021243592852
F1S4_160721_039_F01,-0.6355376,-1.2960451,1.8434881,1.0,0.4830966758414831,0.11485021243592852
F1S4_160721_039_G01,-1.274658,-1.6134574,-2.71252,0.38378838936690396,0.14817016085395782,1.0
F1S4_160721_039_H01,-0.91195005,-1.6777838,1.0789875,0.18064387085652425,1.0,0.2992979742094791
F1S4_160721_040_A01,-1.1463351,0.12238897,-2.079705,1.0,0.30389891222492366,0.24944590880211345
F1S4_160721_040_B01,-1.2905545,-1.9229183,-1.0682764,0.5,0.5,0.5
F1S4_160721_040_C01,-0.23388578,1.1024207,0.7247727,1.0,0.24314639860041562,0.2796108519607472
F1S4_160721_040_D01,-0.95895153,0.02724107,-3.498231,0.38157323641473184,0.3184396497290939,1.0
F1S4_160721_040_E01,-1.0704329,-0.4728748,-0.35807365,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_040_F01,-1.1767751,-0.25037768,-1.4035695,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_040_G01,-0.19158888,1.920736,-4.3444986,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_041_A01,-1.1089383,-1.3030697,2.1475394,1.0,0.3509026711328408,0.40303775439855516
F1S4_160721_041_B01,-1.2305889,-1.1245934,1.2580677,1.0,0.2892711929674898,0.13132775977937686
F1S4_160721_041_C01,-0.20491989,1.6227343,-4.011087,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_041_D01,-0.5409992,0.31152177,-2.3305957,1.0,0.25572832279875246,0.4760063190392225
F1S4_160721_041_E01,-0.06948559,1.5365343,-3.5093358,0.3619532524221061,0.21750098714953908,1.0
F1S4_160721_041_F01,-1.153768,-0.08111572,-2.2151153,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_041_G01,-0.894321,-0.2645783,-3.6286194,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_042_A01,-1.1478797,-3.2143543,0.97560984,0.20184020243018944,0.42412570409940353,1.0
F1S4_160721_042_B01,-0.4688384,1.1785538,-4.0159082,1.0,0.2892711929674898,0.13132775977937686
F1S4_160721_042_C01,-1.0068712,-1.3535666,-1.1918995,0.5,0.5,0.5
F1S4_160721_042_D01,-1.0595986,-0.22464825,-3.253923,0.46845224494279614,0.49825934905230784,1.0
F1S4_160721_042_E01,-0.3537802,0.13756378,-1.9370311,1.0,0.30389891222492366,0.24944590880211345
F1S4_160721_042_F01,-0.25550416,1.745802,-4.418127,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_042_G01,-1.783658,-2.994138,1.6024591,0.20365394229135414,0.23002135443414495,1.0
F1S4_160721_043_A01,-1.2345817,0.14602934,-1.746982,1.0,0.37200392402708427,0.32165622223175194
F1S4_160721_043_B01,-1.0532786,-3.2146068,1.9673015,0.5,0.5,0.5
F1S4_160721_043_D01,-1.2485358,-3.5249832,1.7979999,0.3752994204082968,0.30503819657948156,1.0
F1S4_160721_043_E01,-0.5181396,0.45459285,-2.530665,0.1858997225243797,0.4525229710216009,1.0
F1S4_160721_043_F01,-0.9419209,0.45209065,-2.4066708,0.5,0.5,0.5
F1S4_160721_043_G01,-1.1109313,-0.39126664,-1.3165721,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_044_A01,1.9161637,-1.1229216,2.348559,0.20184020243018944,0.42412570409940353,1.0
F1S4_160721_044_B01,-0.6327718,0.8368708,-3.7618496,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_044_C01,-1.2640966,-0.15415183,-1.9108616,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_044_D01,-1.2897322,-0.4802362,-1.0209258,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_044_F01,0.4539308,2.395681,-3.3280678,0.38378838936690396,0.14817016085395782,1.0
F1S4_160721_045_A01,-1.1724212,-3.0574427,1.2584388,0.3619532524221061,0.21750098714953908,1.0
F1S4_160721_045_B01,-1.0271043,-0.29776514,-2.0887938,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_045_C01,-0.5272502,1.0977596,-3.704938,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_045_D01,-1.0468605,-1.5497015,2.040456,0.4438273225560967,0.28036340820407135,1.0
F1S4_160721_045_E01,-0.16197634,-0.1789623,-1.8838078,0.20365394229135414,0.23002135443414495,1.0
F1S4_160721_045_F01,-1.0866086,-1.1964518,0.46219918,1.0,0.4830966758414831,0.11485021243592852
F1S4_160721_045_G01,-0.6292979,0.6224043,-2.2427406,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_046_A01,-1.2310144,-0.2931187,-1.6668926,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_046_B01,-0.73778135,-0.40731075,-1.6563733,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_046_C01,-0.7295944,0.26366764,-5.216735,0.38157323641473184,0.3184396497290939,1.0
F1S4_160721_046_D01,0.10546336,1.86198,-3.7046673,0.14418424820537157,0.2789969756969713,1.0
F1S4_160721_046_E01,-0.7366671,0.25831172,-5.16229,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_046_F01,-1.2222856,-3.5059643,1.8853313,0.3752994204082968,0.30503819657948156,1.0
F1S4_160721_046_G01,-1.0307568,-4.125448,1.3571551,0.3752994204082968,0.30503819657948156,1.0
F1S4_160721_047_A01,-0.90871924,-1.0210409,-1.1681032,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_047_B01,-0.83666486,-3.5470104,0.94311535,0.3752994204082968,0.30503819657948156,1.0
F1S4_160721_047_C01,-1.211025,-0.838675,-3.066351,1.0,0.30389891222492366,0.24944590880211345
F1S4_160721_047_D01,-0.3938325,0.29492155,-1.1224506,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_047_E01,-0.96377486,0.11791484,-2.3923135,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_047_F01,-0.7434203,0.5677559,-4.0811377,1.0,0.3373796031870022,0.3326952827850527
F1S4_160721_047_G01,-1.2517682,-3.172417,2.0518174,0.20184020243018944,0.42412570409940353,1.0
